mun,mun_name,gender,year,n_orp
15759,Sogamoso,Female,2015,84.98028585662313
15761,Somondoco,Female,2015,0
15762,Sora,Female,2015,118.59994214636967
15763,Sotaquirá,Female,2015,114.23065148532847
15764,Soracá,Female,2015,0
15774,Susacón,Female,2015,0
15776,Sutamarchán,Female,2015,0
15778,Sutatenza,Female,2015,0
15790,Tasco,Female,2015,117.28315164130373
15798,Tenza,Female,2015,107.05227444909252
15804,Tibaná,Female,2015,81.65894304137949
15806,Tibasosa,Female,2015,30.281971986990616
15808,Tinjacá,Female,2015,0
15810,Tipacoque,Female,2015,102.57477552476661
15814,Toca,Female,2015,68.04644937167167
15816,Togüí,Female,2015,0
15820,Tópaga,Female,2015,90.23833536811932
15822,Tota,Female,2015,0
15832,Tununguá,Female,2015,0
15835,Turmequé,Female,2015,54.37602096939163
15837,Tuta,Female,2015,37.486983686220064
15839,Tutazá,Female,2015,172.67648552564754
15842,Úmbita,Female,2015,0
15861,Ventaquemada,Female,2015,65.29795259694885
15879,Viracachá,Female,2015,0
15897,Zetaquira,Female,2015,142.57299940717704
17001,Manizales,Female,2015,79.13144132539917
17013,Aguadas,Female,2015,139.10660449212293
17042,Anserma,Female,2015,161.21487851770095
17050,Aranzazu,Female,2015,98.72776247508028
17088,Belalcázar,Female,2015,64.77588719437324
17174,Chinchiná,Female,2015,140.4726901836466
17272,Filadelfia,Female,2015,34.801231428189
17380,La Dorada,Female,2015,123.83248938641532
17388,La Merced,Female,2015,137.1616541635465
17433,Manzanares,Female,2015,101.90237613911557
17442,Marmato,Female,2015,113.05863271181138
17444,Marquetalia,Female,2015,78.47845972154077
17446,Marulanda,Female,2015,0
17486,Neira,Female,2015,95.52509933589168
17495,Norcasia,Female,2015,95.59147621568539
17513,Pácora,Female,2015,119.13960182844248
17524,Palestina,Female,2015,24.368329280023833
17541,Pensilvania,Female,2015,70.73391321181526
17614,Riosucio,Female,2015,73.61863696694061
17616,Risaralda,Female,2015,180.75999915036428
17653,Salamina,Female,2015,159.6353150014557
17662,Samaná,Female,2015,108.67315974329526
17665,San José,Female,2015,70.76380805173237
17777,Supía,Female,2015,191.26115453308884
17867,Victoria,Female,2015,162.55008026331765
17873,Villamaría,Female,2015,53.90622647673113
17877,Viterbo,Female,2015,91.84664833918491
18001,Florencia,Female,2015,148.52183193071784
18029,Albania,Female,2015,217.8353181466291
18094,Belén De Los Andaquíes,Female,2015,25.84476341660613
18150,Cartagena Del Chairá,Female,2015,118.2419556901036
18205,Curillo,Female,2015,312.85736922205746
18247,El Doncello,Female,2015,105.43163529416451
18256,El Paujíl,Female,2015,38.101971547748775
18410,La Montañita,Female,2015,36.51503381220533
18460,Milán,Female,2015,29.90640515854972
18479,Morelia,Female,2015,0
18592,Puerto Rico,Female,2015,44.66059467767135
18610,San José Del Fragua,Female,2015,179.09906951062842
18753,San Vicente Del Caguán,Female,2015,179.5781655801126
18785,Solita,Female,2015,82.54569427091796
18860,Valparaíso,Female,2015,154.1171608687077
19001,Popayán,Female,2015,103.58594422047372
19022,Almaguer,Female,2015,96.5123811420986
19050,Argelia,Female,2015,22.709060158409084
19075,Balboa,Female,2015,45.77022586799162
19100,Bolívar,Female,2015,36.543110843722495
19110,Buenos Aires,Female,2015,79.74913849585518
19130,Cajibío,Female,2015,71.35751733946952
19137,Caldono,Female,2015,50.64949691283924
19142,Caloto,Female,2015,72.62889215437397
19212,Corinto,Female,2015,207.84334302146254
19256,El Tambo,Female,2015,121.27449316716432
19290,Florencia,Female,2015,61.181392962166214
19300,Guachené,Female,2015,18.021265092809514
19318,Guapi,Female,2015,72.96032177206202
19355,Inzá,Female,2015,84.53917392950261
19364,Jambaló,Female,2015,15.786784945469286
19392,La Sierra,Female,2015,34.6458673303819
19397,La Vega,Female,2015,14.105919665345027
19418,López De Micay,Female,2015,15.627753560301517
19450,Mercaderes,Female,2015,173.59992445062204
19455,Miranda,Female,2015,31.895570502646443
19473,Morales,Female,2015,116.34748302594386
19513,Padilla,Female,2015,37.87267734333135
19517,Páez,Female,2015,69.72699361886133
19532,Patía,Female,2015,145.77719198655
19533,Piamonte,Female,2015,0
19548,Piendamó - Tunía,Female,2015,37.57839954595375
19573,Puerto Tejada,Female,2015,178.57686647267622
19585,Puracé,Female,2015,77.50529440344128
19622,Rosas,Female,2015,36.6505798790576
19693,San Sebastián,Female,2015,33.438153143925554
19698,Santander De Quilichao,Female,2015,123.67311087433784
19701,Santa Rosa,Female,2015,59.266760160670884
19743,Silvia,Female,2015,59.81521141544224
19760,Sotará - Paispamba,Female,2015,0
19780,Suárez,Female,2015,57.33194920277976
19785,Sucre,Female,2015,0
19807,Timbío,Female,2015,88.72067571152238
19809,Timbiquí,Female,2015,31.591616710180634
19821,Toribío,Female,2015,35.492556639775444
19824,Totoró,Female,2015,0
19845,Villa Rica,Female,2015,73.16226490681147
20001,Valledupar,Female,2015,135.8506616145547
20011,Aguachica,Female,2015,88.93217168650398
20013,Agustín Codazzi,Female,2015,64.62900568416521
20032,Astrea,Female,2015,13.09740963089913
20045,Becerril,Female,2015,0
20060,Bosconia,Female,2015,27.7969758713689
20175,Chimichagua,Female,2015,31.1269437679898
20178,Chiriguaná,Female,2015,79.78286239729941
20228,Curumaní,Female,2015,139.98216066719885
20238,El Copey,Female,2015,92.09864270460405
20250,El Paso,Female,2015,45.58369320678289
20295,Gamarra,Female,2015,23.071210307008933
20310,González,Female,2015,0
20383,La Gloria,Female,2015,73.53513035522589
20400,La Jagua De Ibirico,Female,2015,74.98476883930634
20443,Manaure Balcón Del Cesar,Female,2015,62.62697090055087
20517,Pailitas,Female,2015,0
20550,Pelaya,Female,2015,28.668311044684494
20570,Pueblo Bello,Female,2015,19.204473597451894
20614,Río De Oro,Female,2015,128.27783011533572
20621,La Paz,Female,2015,52.5158217156821
20710,San Alberto,Female,2015,37.53359012704752
20750,San Diego,Female,2015,31.106976011776364
20770,San Martín,Female,2015,136.24435990352114
20787,Tamalameque,Female,2015,156.66901905434014
23001,Montería,Female,2015,117.01985341683195
23068,Ayapel,Female,2015,99.57736227125105
23079,Buenavista,Female,2015,14.074437248991073
23090,Canalete,Female,2015,103.72829308028753
23162,Cereté,Female,2015,73.31353875392905
23168,Chimá,Female,2015,0
23182,Chinú,Female,2015,52.61663676889634
23189,Ciénaga De Oro,Female,2015,75.89100157420668
23300,Cotorra,Female,2015,0
23350,La Apartada,Female,2015,19.835835119784676
23417,Lorica,Female,2015,106.19757030236333
23419,Los Córdobas,Female,2015,46.55205039900957
23464,Momil,Female,2015,135.23866068478787
23466,Montelíbano,Female,2015,36.76249759990582
23500,Moñitos,Female,2015,82.67846986225514
23555,Planeta Rica,Female,2015,98.84051063201203
23570,Pueblo Nuevo,Female,2015,58.64155441928668
23574,Puerto Escondido,Female,2015,50.99145780434963
23580,Puerto Libertador,Female,2015,34.496570751841944
23586,Purísima De La Concepción,Female,2015,40.02228782632808
23660,Sahagún,Female,2015,128.12269741039492
23670,San Andrés De Sotavento,Female,2015,15.700861476076113
23672,San Antero,Female,2015,98.91510443051868
23675,San Bernardo Del Viento,Female,2015,63.41155045202383
23678,San Carlos,Female,2015,72.89625670327449
23682,San José De Uré,Female,2015,0
23686,San Pelayo,Female,2015,24.297298890721112
23807,Tierralta,Female,2015,62.36716906766947
23815,Tuchín,Female,2015,18.20940819423369
23855,Valencia,Female,2015,57.42703424189332
25001,Agua De Dios,Female,2015,116.85051350323317
25019,Albán,Female,2015,0
25035,Anapoima,Female,2015,156.19013260196633
25040,Anolaima,Female,2015,90.54769553439664
25053,Arbeláez,Female,2015,106.07053645691121
25086,Beltrán,Female,2015,0
25095,Bituima,Female,2015,0
25099,Bojacá,Female,2015,33.03587437385791
25120,Cabrera,Female,2015,66.45681601572277
25123,Cachipay,Female,2015,0
25126,Cajicá,Female,2015,39.79592488971999
25148,Caparrapí,Female,2015,64.74351192686868
25151,Cáqueza,Female,2015,132.0269082443526
25154,Carmen De Carupa,Female,2015,84.9110698924244
25168,Chaguaní,Female,2015,114.67692889171406
25175,Chía,Female,2015,75.06113810991476
25178,Chipaque,Female,2015,0
25181,Choachí,Female,2015,67.12340728082376
25183,Chocontá,Female,2015,132.7593609472804
25200,Cogua,Female,2015,33.807781631561056
25214,Cota,Female,2015,36.01889618132861
25224,Cucunubá,Female,2015,0
25245,El Colegio,Female,2015,69.25786443558667
25258,El Peñón,Female,2015,190.3049768888521
25260,El Rosal,Female,2015,0
25269,Facatativá,Female,2015,66.482608268502
25279,Fómeque,Female,2015,0
25281,Fosca,Female,2015,258.0039328167056
25286,Funza,Female,2015,80.50954359309621
25288,Fúquene,Female,2015,0
25290,Fusagasugá,Female,2015,135.6894753925544
25293,Gachalá,Female,2015,75.02830975348125
25295,Gachancipá,Female,2015,41.034241539269765
25297,Gachetá,Female,2015,44.62675739613662
25299,Gama,Female,2015,110.41347373972083
25307,Girardot,Female,2015,133.196029870495
25312,Granada,Female,2015,0
25317,Guachetá,Female,2015,48.92743238022906
25320,Guaduas,Female,2015,81.10589189481081
25322,Guasca,Female,2015,47.55214004414917
25324,Guataquí,Female,2015,567.7321680487217
25326,Guatavita,Female,2015,56.202954391140075
25328,Guayabal De Síquima,Female,2015,105.70739225511794
25335,Guayabetal,Female,2015,0
25339,Gutiérrez,Female,2015,0
25368,Jerusalén,Female,2015,0
25372,Junín,Female,2015,64.03073475268128
25377,La Calera,Female,2015,41.995518770862866
25386,La Mesa,Female,2015,93.96423480462217
25394,La Palma,Female,2015,96.73748103186647
25398,La Peña,Female,2015,0
25402,La Vega,Female,2015,55.06213366281583
25407,Lenguazaque,Female,2015,62.79622624583227
25426,Machetá,Female,2015,0
25430,Madrid,Female,2015,95.71999856056317
25436,Manta,Female,2015,0
25438,Medina,Female,2015,73.4190356386287
25473,Mosquera,Female,2015,39.16451636855169
25483,Nariño,Female,2015,0
25486,Nemocón,Female,2015,75.5735229528887
25488,Nilo,Female,2015,0
25489,Nimaima,Female,2015,0
25491,Nocaima,Female,2015,154.24449933980182
25506,Venecia,Female,2015,0
25513,Pacho,Female,2015,185.61828377379013
25518,Paime,Female,2015,0
25524,Pandi,Female,2015,0
25530,Paratebueno,Female,2015,252.40729358737963
25535,Pasca,Female,2015,0
25572,Puerto Salgar,Female,2015,90.09699483682637
25580,Pulí,Female,2015,148.83378101589688
25592,Quebradanegra,Female,2015,0
25594,Quetame,Female,2015,171.89918668593762
25596,Quipile,Female,2015,0
25599,Apulo,Female,2015,0
25612,Ricaurte,Female,2015,108.16891658013154
25645,San Antonio Del Tequendama,Female,2015,0
25649,San Bernardo,Female,2015,0
25653,San Cayetano,Female,2015,0
25658,San Francisco,Female,2015,77.11173594043454
25662,San Juan De Rioseco,Female,2015,89.02171493975136
25718,Sasaima,Female,2015,20.855908501649527
25736,Sesquilé,Female,2015,30.587620557213718
25740,Sibaté,Female,2015,105.00729217306758
25743,Silvania,Female,2015,32.95159116943523
25745,Simijaca,Female,2015,52.84546223729385
25754,Soacha,Female,2015,56.20586513677268
25758,Sopó,Female,2015,44.89158936814457
25769,Subachoque,Female,2015,48.88524525219844
25772,Suesca,Female,2015,20.612719490411514
25777,Supatá,Female,2015,0
25779,Susa,Female,2015,44.62993248073345
25781,Sutatausa,Female,2015,58.50628279131833
25785,Tabio,Female,2015,68.73697480040767
25793,Tausa,Female,2015,43.26575834285835
25797,Tena,Female,2015,0
25799,Tenjo,Female,2015,73.13303426697327
25805,Tibacuy,Female,2015,85.86679043861685
25807,Tibirita,Female,2015,0
25815,Tocaima,Female,2015,106.8342722629972
25817,Tocancipá,Female,2015,62.14155363039551
25823,Topaipí,Female,2015,92.39541440292626
25839,Ubalá,Female,2015,39.77175105701951
